hour,pv,demand_elec_res,demand_heat_res,demand_elec_inst,demand_heat_inst,demand_elec,demand_heat,,,,,
t5082,0.181,2635.987903,573.4767025,261.0887097,1254.480287,3209.464606,1515.568996,,,,,
t5083,0.075,2635.987903,573.4767025,261.0887097,1254.480287,3209.464606,1515.568996,,,,,
t5084,0.017,2635.987903,573.4767025,261.0887097,1254.480287,3209.464606,1515.568996,,,,,
t5085,0,2635.987903,573.4767025,261.0887097,1254.480287,3209.464606,1515.568996,,,,,
t5086,0,2635.987903,573.4767025,261.0887097,1254.480287,3209.464606,1515.568996,,,,,
t5087,0,2635.987903,573.4767025,261.0887097,1254.480287,3209.464606,1515.568996,,,,,
t5088,0,2635.987903,573.4767025,261.0887097,1254.480287,3209.464606,1515.568996,,,,,
t5089,0,2635.987903,573.4767025,261.0887097,1254.480287,3209.464606,1515.568996,,,,,
t5090,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5091,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5092,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5093,0.004,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5094,0.046,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5095,0.143,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5096,0.289,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5097,0.406,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5098,0.478,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5099,0.538,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5100,0.54,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5101,0.52,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5102,0.436,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5103,0.338,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5104,0.252,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5105,0.2,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5106,0.135,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5107,0.063,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5108,0.013,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5109,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5110,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5111,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5112,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5113,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5114,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5115,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5116,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5117,0.002,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5118,0.043,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5119,0.124,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5120,0.245,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5121,0.368,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5122,0.463,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5123,0.598,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5124,0.578,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5125,0.541,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5126,0.499,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5127,0.431,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5128,0.341,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5129,0.274,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5130,0.16,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5131,0.069,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5132,0.013,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5133,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5134,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5135,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5136,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5137,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5138,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5139,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5140,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5141,0.003,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5142,0.041,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5143,0.137,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5144,0.299,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5145,0.467,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5146,0.587,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5147,0.676,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5148,0.716,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5149,0.71,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5150,0.692,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5151,0.582,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5152,0.458,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5153,0.284,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5154,0.181,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5155,0.068,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5156,0.012,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5157,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5158,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5159,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5160,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5161,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5162,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5163,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5164,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5165,0.001,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5166,0.036,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5167,0.112,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5168,0.21,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5169,0.325,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5170,0.432,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5171,0.473,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5172,0.486,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5173,0.49,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5174,0.476,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5175,0.427,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5176,0.352,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5177,0.265,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5178,0.162,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5179,0.065,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5180,0.01,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5181,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5182,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5183,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5184,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5185,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5186,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5187,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5188,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5189,0.001,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5190,0.039,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5191,0.131,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5192,0.263,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5193,0.375,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5194,0.482,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5195,0.569,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5196,0.664,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5197,0.719,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5198,0.686,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5199,0.627,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5200,0.507,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5201,0.35,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5202,0.177,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5203,0.066,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5204,0.012,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5205,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5206,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5207,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5208,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5209,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5210,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5211,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5212,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5213,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5214,0.022,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5215,0.073,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5216,0.14,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5217,0.186,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5218,0.25,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5219,0.305,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5220,0.374,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5221,0.416,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5222,0.504,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5223,0.515,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5224,0.395,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5225,0.239,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5226,0.136,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5227,0.058,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5228,0.008,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5229,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5230,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5231,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5232,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5233,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5234,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5235,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5236,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5237,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5238,0.022,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5239,0.088,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5240,0.195,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5241,0.318,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5242,0.443,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5243,0.527,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5244,0.412,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5245,0.371,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5246,0.322,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5247,0.289,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5248,0.24,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5249,0.149,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5250,0.078,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5251,0.033,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5252,0.004,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5253,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5254,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5255,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5256,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5257,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5258,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5259,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5260,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5261,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5262,0.035,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5263,0.128,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5264,0.284,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5265,0.45,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5266,0.582,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5267,0.673,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5268,0.709,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5269,0.709,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5270,0.632,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5271,0.516,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5272,0.371,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5273,0.273,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5274,0.156,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5275,0.057,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5276,0.006,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5277,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5278,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5279,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5280,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5281,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5282,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5283,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5284,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5285,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5286,0.004,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5287,0.022,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5288,0.054,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5289,0.101,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5290,0.116,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5291,0.116,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5292,0.107,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5293,0.121,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5294,0.177,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5295,0.22,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5296,0.266,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5297,0.245,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5298,0.157,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5299,0.06,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5300,0.004,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5301,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5302,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5303,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5304,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5305,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5306,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5307,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5308,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5309,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5310,0.021,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5311,0.083,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5312,0.164,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5313,0.254,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5314,0.337,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5315,0.398,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5316,0.422,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5317,0.397,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5318,0.388,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5319,0.324,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5320,0.255,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5321,0.191,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5322,0.116,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5323,0.044,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5324,0.002,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5325,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5326,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5327,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5328,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5329,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5330,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5331,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5332,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5333,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5334,0.011,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5335,0.05,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5336,0.111,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5337,0.175,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5338,0.217,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5339,0.211,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5340,0.153,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5341,0.122,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5342,0.108,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5343,0.092,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5344,0.075,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5345,0.054,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5346,0.03,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5347,0.01,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5348,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5349,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5350,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5351,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5352,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5353,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5354,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5355,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5356,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5357,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5358,0.018,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5359,0.077,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5360,0.181,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5361,0.273,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5362,0.343,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5363,0.396,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5364,0.444,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5365,0.49,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5366,0.526,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5367,0.487,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5368,0.316,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t5369,0.216,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
